aceB,asnA,atpD,atpG,b1191,b1583,b1963,cchB,cspA,cspG,dnaG,dnaJ,dnaK,eutG,fixC,flgD,folK,ftsJ,gltA,hupB,ibpB,icdA,lacA,lacY,lacZ,lpdA,mopB,nmpC,nuoM,pspA,pspB,sucA,sucD,tnaA,yaeM,yceP,ycgX,yecO,yedE,yfaD,yfiA,ygbD,ygcE,yhdM,yheI,yjbO
'\'(-3.024445--2.217746]\'','\'(2.529795-3.379146]\'','\'(-2.389366--1.446672]\'','\'(-1.063459--0.420576]\'','\'(1.087528-1.56765]\'','\'(1.886127-2.593038]\'','\'(1.606241-2.58902]\'','\'(0.708893-1.524288]\'','\'(-0.335259-0.542154]\'','\'(2.472591-3.109302]\'','\'(0.197651-1.051029]\'','\'(1.181131-2.085919]\'','\'(0.098638-1.078446]\'','\'(1.225959-1.777101]\'','\'(0.971903-1.780603]\'','\'(-1.962164--1.36518]\'','\'(0.879076-1.656446]\'','\'(1.757648-2.626198]\'','\'(-1.561024--0.986039]\'','\'(-2.846907--1.838229]\'','\'(1.826402-2.801625]\'','\'(-2.414409--1.610222]\'','\'(0.367859-1.45513]\'','\'(0.039502-1.119835]\'','\'(0.795365-1.951793]\'','\'(-1.56818--0.972712]\'','\'(1.073863-1.959682]\'','\'(-2.598608--1.973956]\'','\'(-3.12755--2.399557]\'','\'(1.573005-2.193247]\'','\'(2.135191-2.894343]\'','\'(-1.760575--0.986455]\'','\'(-2.138881--1.423223]\'','\'(-2.677459--2.127586]\'','\'(4.92782-6.103133]\'','\'(1.345436-2.0418]\'','\'(0.458292-1.466026]\'','\'(1.432578-2.047919]\'','\'(-1.938145--1.410416]\'','\'(0.936604-1.557924]\'','\'(-2.138521--1.193735]\'','\'(0.821012-1.652197]\'','\'(1.592907-2.688223]\'','\'(2.64913-3.487482]\'','\'(0.602831-1.486643]\'',1.671757
'\'(0.202352-1.009051]\'','\'(0.831092-1.680443]\'','\'(-0.503978-0.438716]\'','\'(-2.99211--2.349227]\'','\'(0.127283-0.607406]\'','\'(1.886127-2.593038]\'','\'(-0.359315-0.623463]\'','\'(3.155078-3.970473]\'','\'(-0.335259-0.542154]\'','\'(0.562455-1.199167]\'','\'(-1.509104--0.655727]\'','\'(2.085919-2.990707]\'','\'(-0.881169-0.098638]\'','\'(1.777101-2.328243]\'','\'(0.971903-1.780603]\'','\'(-3.156132--2.559148]\'','\'(0.101706-0.879076]\'','\'(-0.848001-0.020548]\'','\'(-1.561024--0.986039]\'','\'(-2.846907--1.838229]\'','\'(2.801625-3.776847]\'','\'(-0.001848-0.80234]\'','\'(2.542402-3.629673]\'','\'(2.200169-3.280503]\'','\'(1.951793-3.108221]\'','\'(-0.377243-0.218225]\'','\'(-1.583595--0.697776]\'','\'(-0.100001-0.52465]\'','\'(-1.671563--0.943569]\'','\'(0.332523-0.952764]\'','\'(0.616887-1.376039]\'','\'(-3.308816--2.534696]\'','\'(-2.85454--2.138881]\'','\'(-1.577713--1.02784]\'','\'(2.577195-3.752508]\'','\'(1.345436-2.0418]\'','\'(-1.557176--0.549442]\'','\'(0.817237-1.432578]\'','\'(-1.410416--0.882688]\'','\'(2.179244-2.800565]\'','\'(-2.138521--1.193735]\'','\'(1.652197-2.483382]\'','\'(-0.597726-0.49759]\'','\'(2.64913-3.487482]\'','\'(-0.280981-0.602831]\'',1.309593
'\'(-1.411047--0.604347]\'','\'(0.831092-1.680443]\'','\'(-2.389366--1.446672]\'','\'(-1.063459--0.420576]\'','\'(0.127283-0.607406]\'','\'(1.886127-2.593038]\'','\'(1.606241-2.58902]\'','\'(1.524288-2.339683]\'','\'(0.542154-1.419568]\'','\'(0.562455-1.199167]\'','\'(0.197651-1.051029]\'','\'(-0.628445-0.276343]\'','\'(-0.881169-0.098638]\'','\'(-0.427466-0.123676]\'','\'(0.971903-1.780603]\'','\'(-0.171212-0.425772]\'','\'(0.879076-1.656446]\'','\'(1.757648-2.626198]\'','\'(-1.561024--0.986039]\'','\'(-0.829552-0.179126]\'','\'(-0.124042-0.85118]\'','\'(-1.610222--0.806035]\'','\'(1.45513-2.542402]\'','\'(0.039502-1.119835]\'','\'(1.951793-3.108221]\'','\'(-0.377243-0.218225]\'','\'(0.188043-1.073863]\'','\'(0.52465-1.149302]\'','\'(0.512419-1.240412]\'','\'(-0.287719-0.332523]\'','\'(-0.142266-0.616887]\'','\'(0.561787-1.335907]\'','\'(-1.423223--0.707564]\'','\'(-0.477967-0.071906]\'','\'(0.22657-1.401883]\'','\'(-0.743659--0.047294]\'','\'(-0.549442-0.458292]\'','\'(1.432578-2.047919]\'','\'(-0.882688--0.354959]\'','\'(-1.548678--0.927358]\'','\'(-0.248948-0.695839]\'','\'(0.821012-1.652197]\'','\'(1.592907-2.688223]\'','\'(0.134073-0.972425]\'','\'(0.602831-1.486643]\'',2.943988
'\'(-1.411047--0.604347]\'','\'(-0.018259-0.831092]\'','\'(-3.332061--2.389366]\'','\'(-2.99211--2.349227]\'','\'(0.607406-1.087528]\'','\'(1.179217-1.886127]\'','\'(3.571798-4.554576]\'','\'(3.155078-3.970473]\'','\'(-2.090085--1.212672]\'','\'(-0.710969--0.074257]\'','\'(1.904406-2.757784]\'','\'(1.181131-2.085919]\'','\'(3.038061-4.017868]\'','\'(0.674818-1.225959]\'','\'(1.780603-2.589302]\'','\'(-3.753116--3.156132]\'','\'(2.433817-3.211187]\'','\'(3.494748-4.363298]\'','\'(-0.411053-0.163932]\'','\'(-3.855584--2.846907]\'','\'(-0.124042-0.85118]\'','\'(-0.806035--0.001848]\'','\'(1.45513-2.542402]\'','\'(1.119835-2.200169]\'','\'(0.795365-1.951793]\'','\'(0.218225-0.813693]\'','\'(2.845501-3.731321]\'','\'(0.52465-1.149302]\'','\'(-1.671563--0.943569]\'','\'(-inf--0.90796]\'','\'(-1.66057--0.901418]\'','\'(-2.534696--1.760575]\'','\'(-2.85454--2.138881]\'','\'(-2.127586--1.577713]\'','\'(0.22657-1.401883]\'','\'(-0.047294-0.649071]\'','\'(3.481495-4.489229]\'','\'(-0.413445-0.201896]\'','\'(0.700499-inf)\'','\'(0.315283-0.936604]\'','\'(-3.083308--2.138521]\'','\'(3.314566-4.145751]\'','\'(0.49759-1.592907]\'','\'(0.972425-1.810777]\'','\'(2.370454-3.254266]\'',2.394835
'\'(-0.604347-0.202352]\'','\'(-0.018259-0.831092]\'','\'(-0.503978-0.438716]\'','\'(-2.349227--1.706343]\'','\'(0.127283-0.607406]\'','\'(2.593038-3.299948]\'','\'(-0.359315-0.623463]\'','\'(3.155078-3.970473]\'','\'(-1.212672--0.335259]\'','\'(1.199167-1.835879]\'','\'(-0.655727-0.197651]\'','\'(-0.628445-0.276343]\'','\'(-0.881169-0.098638]\'','\'(1.225959-1.777101]\'','\'(-0.645495-0.163204]\'','\'(-1.962164--1.36518]\'','\'(0.101706-0.879076]\'','\'(0.020548-0.889098]\'','\'(-1.561024--0.986039]\'','\'(-3.855584--2.846907]\'','\'(0.85118-1.826402]\'','\'(-0.806035--0.001848]\'','\'(2.542402-3.629673]\'','\'(2.200169-3.280503]\'','\'(3.108221-4.264648]\'','\'(-1.56818--0.972712]\'','\'(-0.697776-0.188043]\'','\'(-0.100001-0.52465]\'','\'(-2.399557--1.671563]\'','\'(0.952764-1.573005]\'','\'(0.616887-1.376039]\'','\'(-0.986455--0.212334]\'','\'(-1.423223--0.707564]\'','\'(-1.02784--0.477967]\'','\'(1.401883-2.577195]\'','\'(1.345436-2.0418]\'','\'(-1.557176--0.549442]\'','\'(0.817237-1.432578]\'','\'(-1.410416--0.882688]\'','\'(2.179244-2.800565]\'','\'(-3.083308--2.138521]\'','\'(1.652197-2.483382]\'','\'(0.49759-1.592907]\'','\'(0.972425-1.810777]\'','\'(-1.164792--0.280981]\'',-2.167862
'\'(-2.217746--1.411047]\'','\'(1.680443-2.529795]\'','\'(-3.332061--2.389366]\'','\'(0.222308-0.865191]\'','\'(1.087528-1.56765]\'','\'(1.886127-2.593038]\'','\'(3.571798-4.554576]\'','\'(1.524288-2.339683]\'','\'(-2.967499--2.090085]\'','\'(0.562455-1.199167]\'','\'(1.904406-2.757784]\'','\'(0.276343-1.181131]\'','\'(2.058253-3.038061]\'','\'(0.123676-0.674818]\'','\'(0.163204-0.971903]\'','\'(-0.768196--0.171212]\'','\'(3.211187-3.988557]\'','\'(1.757648-2.626198]\'','\'(-2.136009--1.561024]\'','\'(-4.864262--3.855584]\'','\'(-1.099265--0.124042]\'','\'(-1.610222--0.806035]\'','\'(2.542402-3.629673]\'','\'(2.200169-3.280503]\'','\'(1.951793-3.108221]\'','\'(0.218225-0.813693]\'','\'(1.073863-1.959682]\'','\'(-0.100001-0.52465]\'','\'(-2.399557--1.671563]\'','\'(-0.287719-0.332523]\'','\'(-0.142266-0.616887]\'','\'(-0.986455--0.212334]\'','\'(-1.423223--0.707564]\'','\'(-2.127586--1.577713]\'','\'(1.401883-2.577195]\'','\'(-0.047294-0.649071]\'','\'(3.481495-4.489229]\'','\'(0.201896-0.817237]\'','\'(-0.354959-0.17277]\'','\'(0.936604-1.557924]\'','\'(-3.083308--2.138521]\'','\'(-0.010172-0.821012]\'','\'(2.688223-3.78354]\'','\'(-1.542632--0.70428]\'','\'(3.254266-4.138078]\'',1.530253
'\'(-2.217746--1.411047]\'','\'(1.680443-2.529795]\'','\'(-2.389366--1.446672]\'','\'(-1.706343--1.063459]\'','\'(1.087528-1.56765]\'','\'(0.472306-1.179217]\'','\'(2.58902-3.571798]\'','\'(1.524288-2.339683]\'','\'(-1.212672--0.335259]\'','\'(2.472591-3.109302]\'','\'(1.051029-1.904406]\'','\'(1.181131-2.085919]\'','\'(1.078446-2.058253]\'','\'(0.674818-1.225959]\'','\'(0.971903-1.780603]\'','\'(-1.962164--1.36518]\'','\'(1.656446-2.433817]\'','\'(0.889098-1.757648]\'','\'(-2.136009--1.561024]\'','\'(-4.864262--3.855584]\'','\'(1.826402-2.801625]\'','\'(-2.414409--1.610222]\'','\'(1.45513-2.542402]\'','\'(1.119835-2.200169]\'','\'(0.795365-1.951793]\'','\'(-2.163649--1.56818]\'','\'(0.188043-1.073863]\'','\'(-1.973956--1.349305]\'','\'(-2.399557--1.671563]\'','\'(0.952764-1.573005]\'','\'(0.616887-1.376039]\'','\'(-1.760575--0.986455]\'','\'(-1.423223--0.707564]\'','\'(-2.677459--2.127586]\'','\'(4.92782-6.103133]\'','\'(-0.047294-0.649071]\'','\'(1.466026-2.473761]\'','\'(2.047919-2.66326]\'','\'(-1.938145--1.410416]\'','\'(0.936604-1.557924]\'','\'(-3.083308--2.138521]\'','\'(1.652197-2.483382]\'','\'(2.688223-3.78354]\'','\'(1.810777-2.64913]\'','\'(1.486643-2.370454]\'',-0.335482
'\'(-1.411047--0.604347]\'','\'(0.831092-1.680443]\'','\'(-3.332061--2.389366]\'','\'(-2.99211--2.349227]\'','\'(1.56765-2.047773]\'','\'(-0.234604-0.472306]\'','\'(2.58902-3.571798]\'','\'(1.524288-2.339683]\'','\'(-1.212672--0.335259]\'','\'(1.199167-1.835879]\'','\'(1.051029-1.904406]\'','\'(2.085919-2.990707]\'','\'(1.078446-2.058253]\'','\'(1.777101-2.328243]\'','\'(1.780603-2.589302]\'','\'(-2.559148--1.962164]\'','\'(1.656446-2.433817]\'','\'(2.626198-3.494748]\'','\'(-2.136009--1.561024]\'','\'(-1.838229--0.829552]\'','\'(0.85118-1.826402]\'','\'(-1.610222--0.806035]\'','\'(1.45513-2.542402]\'','\'(1.119835-2.200169]\'','\'(0.795365-1.951793]\'','\'(-0.972712--0.377243]\'','\'(1.959682-2.845501]\'','\'(-1.973956--1.349305]\'','\'(-1.671563--0.943569]\'','\'(0.952764-1.573005]\'','\'(1.376039-2.135191]\'','\'(-3.308816--2.534696]\'','\'(-2.85454--2.138881]\'','\'(-2.127586--1.577713]\'','\'(1.401883-2.577195]\'','\'(1.345436-2.0418]\'','\'(1.466026-2.473761]\'','\'(0.201896-0.817237]\'','\'(-0.882688--0.354959]\'','\'(1.557924-2.179244]\'','\'(-1.193735--0.248948]\'','\'(2.483382-3.314566]\'','\'(1.592907-2.688223]\'','\'(1.810777-2.64913]\'','\'(1.486643-2.370454]\'',1.510711
'\'(-3.831144--3.024445]\'','\'(3.379146-4.228498]\'','\'(-4.274755--3.332061]\'','\'(-0.420576-0.222308]\'','\'(1.56765-2.047773]\'','\'(0.472306-1.179217]\'','\'(4.554576-5.537354]\'','\'(0.708893-1.524288]\'','\'(-2.090085--1.212672]\'','\'(0.562455-1.199167]\'','\'(2.757784-3.611161]\'','\'(0.276343-1.181131]\'','\'(2.058253-3.038061]\'','\'(1.225959-1.777101]\'','\'(0.163204-0.971903]\'','\'(-1.36518--0.768196]\'','\'(3.211187-3.988557]\'','\'(1.757648-2.626198]\'','\'(-0.986039--0.411053]\'','\'(-4.864262--3.855584]\'','\'(1.826402-2.801625]\'','\'(-4.022784--3.218597]\'','\'(1.45513-2.542402]\'','\'(1.119835-2.200169]\'','\'(0.795365-1.951793]\'','\'(-0.972712--0.377243]\'','\'(1.959682-2.845501]\'','\'(-0.100001-0.52465]\'','\'(-3.12755--2.399557]\'','\'(0.332523-0.952764]\'','\'(-0.142266-0.616887]\'','\'(-0.212334-0.561787]\'','\'(0.008095-0.723754]\'','\'(-2.127586--1.577713]\'','\'(0.22657-1.401883]\'','\'(0.649071-1.345436]\'','\'(2.473761-3.481495]\'','\'(0.201896-0.817237]\'','\'(-1.410416--0.882688]\'','\'(-0.306037-0.315283]\'','\'(-3.083308--2.138521]\'','\'(2.483382-3.314566]\'','\'(3.78354-4.878856]\'','\'(0.134073-0.972425]\'','\'(2.370454-3.254266]\'',0.550147
'\'(-3.831144--3.024445]\'','\'(1.680443-2.529795]\'','\'(-3.332061--2.389366]\'','\'(-1.706343--1.063459]\'','\'(1.56765-2.047773]\'','\'(0.472306-1.179217]\'','\'(2.58902-3.571798]\'','\'(2.339683-3.155078]\'','\'(-0.335259-0.542154]\'','\'(2.472591-3.109302]\'','\'(2.757784-3.611161]\'','\'(-0.628445-0.276343]\'','\'(1.078446-2.058253]\'','\'(0.674818-1.225959]\'','\'(2.589302-3.398001]\'','\'(-0.768196--0.171212]\'','\'(1.656446-2.433817]\'','\'(2.626198-3.494748]\'','\'(-1.561024--0.986039]\'','\'(-2.846907--1.838229]\'','\'(-1.099265--0.124042]\'','\'(-4.022784--3.218597]\'','\'(-0.719412-0.367859]\'','\'(-2.121166--1.040832]\'','\'(-1.51749--0.361062]\'','\'(-2.759117--2.163649]\'','\'(1.959682-2.845501]\'','\'(-0.724653--0.100001]\'','\'(-2.399557--1.671563]\'','\'(1.573005-2.193247]\'','\'(2.135191-2.894343]\'','\'(-1.760575--0.986455]\'','\'(-2.138881--1.423223]\'','\'(-1.577713--1.02784]\'','\'(2.577195-3.752508]\'','\'(-0.743659--0.047294]\'','\'(3.481495-4.489229]\'','\'(2.66326-3.278601]\'','\'(-2.465874--1.938145]\'','\'(0.315283-0.936604]\'','\'(-2.138521--1.193735]\'','\'(4.145751-4.976936]\'','\'(2.688223-3.78354]\'','\'(0.972425-1.810777]\'','\'(1.486643-2.370454]\'',3.476507
'\'(-1.411047--0.604347]\'','\'(3.379146-4.228498]\'','\'(-4.274755--3.332061]\'','\'(-2.349227--1.706343]\'','\'(2.047773-2.527895]\'','\'(1.886127-2.593038]\'','\'(2.58902-3.571798]\'','\'(0.708893-1.524288]\'','\'(-2.090085--1.212672]\'','\'(-0.074257-0.562455]\'','\'(2.757784-3.611161]\'','\'(1.181131-2.085919]\'','\'(1.078446-2.058253]\'','\'(0.674818-1.225959]\'','\'(1.780603-2.589302]\'','\'(-2.559148--1.962164]\'','\'(1.656446-2.433817]\'','\'(1.757648-2.626198]\'','\'(-1.561024--0.986039]\'','\'(-3.855584--2.846907]\'','\'(-1.099265--0.124042]\'','\'(-1.610222--0.806035]\'','\'(0.367859-1.45513]\'','\'(-1.040832-0.039502]\'','\'(-0.361062-0.795365]\'','\'(-0.972712--0.377243]\'','\'(1.073863-1.959682]\'','\'(-0.724653--0.100001]\'','\'(-1.671563--0.943569]\'','\'(0.332523-0.952764]\'','\'(-0.901418--0.142266]\'','\'(-2.534696--1.760575]\'','\'(-2.138881--1.423223]\'','\'(-2.677459--2.127586]\'','\'(0.22657-1.401883]\'','\'(-0.047294-0.649071]\'','\'(2.473761-3.481495]\'','\'(0.201896-0.817237]\'','\'(-0.882688--0.354959]\'','\'(0.936604-1.557924]\'','\'(-3.083308--2.138521]\'','\'(3.314566-4.145751]\'','\'(3.78354-4.878856]\'','\'(0.134073-0.972425]\'','\'(1.486643-2.370454]\'',3.77236
'\'(0.202352-1.009051]\'','\'(-0.867611--0.018259]\'','\'(1.38141-2.324104]\'','\'(-1.706343--1.063459]\'','\'(-0.352839-0.127283]\'','\'(3.299948-4.006859]\'','\'(-2.324871--1.342093]\'','\'(-0.921897--0.106502]\'','\'(-0.335259-0.542154]\'','\'(2.472591-3.109302]\'','\'(-2.362482--1.509104]\'','\'(0.276343-1.181131]\'','\'(-3.820591--2.840784]\'','\'(1.225959-1.777101]\'','\'(0.163204-0.971903]\'','\'(-1.36518--0.768196]\'','\'(-1.453035--0.675664]\'','\'(-2.585101--1.716551]\'','\'(-1.561024--0.986039]\'','\'(-0.829552-0.179126]\'','\'(1.826402-2.801625]\'','\'(-0.001848-0.80234]\'','\'(1.45513-2.542402]\'','\'(1.119835-2.200169]\'','\'(0.795365-1.951793]\'','\'(-2.163649--1.56818]\'','\'(-3.355234--2.469415]\'','\'(-0.724653--0.100001]\'','\'(-1.671563--0.943569]\'','\'(0.332523-0.952764]\'','\'(2.135191-2.894343]\'','\'(-1.760575--0.986455]\'','\'(-2.138881--1.423223]\'','\'(-0.477967-0.071906]\'','\'(3.752508-4.92782]\'','\'(1.345436-2.0418]\'','\'(-2.56491--1.557176]\'','\'(2.047919-2.66326]\'','\'(-1.410416--0.882688]\'','\'(0.936604-1.557924]\'','\'(-0.248948-0.695839]\'','\'(1.652197-2.483382]\'','\'(-1.693043--0.597726]\'','\'(1.810777-2.64913]\'','\'(-2.932416--2.048604]\'',3.651841
'\'(-2.217746--1.411047]\'','\'(2.529795-3.379146]\'','\'(-2.389366--1.446672]\'','\'(-1.706343--1.063459]\'','\'(1.56765-2.047773]\'','\'(0.472306-1.179217]\'','\'(1.606241-2.58902]\'','\'(1.524288-2.339683]\'','\'(-1.212672--0.335259]\'','\'(3.109302-3.746014]\'','\'(0.197651-1.051029]\'','\'(0.276343-1.181131]\'','\'(1.078446-2.058253]\'','\'(1.225959-1.777101]\'','\'(0.971903-1.780603]\'','\'(-1.962164--1.36518]\'','\'(0.879076-1.656446]\'','\'(1.757648-2.626198]\'','\'(-2.710995--2.136009]\'','\'(-1.838229--0.829552]\'','\'(0.85118-1.826402]\'','\'(-2.414409--1.610222]\'','\'(-0.719412-0.367859]\'','\'(-1.040832-0.039502]\'','\'(-1.51749--0.361062]\'','\'(-2.163649--1.56818]\'','\'(1.073863-1.959682]\'','\'(-1.349305--0.724653]\'','\'(-2.399557--1.671563]\'','\'(1.573005-2.193247]\'','\'(2.135191-2.894343]\'','\'(-1.760575--0.986455]\'','\'(-2.85454--2.138881]\'','\'(-2.127586--1.577713]\'','\'(3.752508-4.92782]\'','\'(1.345436-2.0418]\'','\'(-0.549442-0.458292]\'','\'(3.278601-3.893942]\'','\'(-1.938145--1.410416]\'','\'(0.936604-1.557924]\'','\'(-2.138521--1.193735]\'','\'(2.483382-3.314566]\'','\'(2.688223-3.78354]\'','\'(1.810777-2.64913]\'','\'(0.602831-1.486643]\'',1.159285
'\'(0.202352-1.009051]\'','\'(0.831092-1.680443]\'','\'(-0.503978-0.438716]\'','\'(-1.706343--1.063459]\'','\'(1.087528-1.56765]\'','\'(2.593038-3.299948]\'','\'(0.623463-1.606241]\'','\'(1.524288-2.339683]\'','\'(-2.090085--1.212672]\'','\'(2.472591-3.109302]\'','\'(-2.362482--1.509104]\'','\'(2.085919-2.990707]\'','\'(-0.881169-0.098638]\'','\'(1.777101-2.328243]\'','\'(3.398001-4.2067]\'','\'(-1.962164--1.36518]\'','\'(0.101706-0.879076]\'','\'(0.020548-0.889098]\'','\'(-2.136009--1.561024]\'','\'(-3.855584--2.846907]\'','\'(2.801625-3.776847]\'','\'(-0.001848-0.80234]\'','\'(-1.806683--0.719412]\'','\'(-2.121166--1.040832]\'','\'(-0.361062-0.795365]\'','\'(-2.163649--1.56818]\'','\'(-0.697776-0.188043]\'','\'(-2.598608--1.973956]\'','\'(-2.399557--1.671563]\'','\'(1.573005-2.193247]\'','\'(1.376039-2.135191]\'','\'(-2.534696--1.760575]\'','\'(-3.570199--2.85454]\'','\'(-3.227331--2.677459]\'','\'(2.577195-3.752508]\'','\'(0.649071-1.345436]\'','\'(-1.557176--0.549442]\'','\'(2.66326-3.278601]\'','\'(-1.938145--1.410416]\'','\'(1.557924-2.179244]\'','\'(-3.083308--2.138521]\'','\'(3.314566-4.145751]\'','\'(0.49759-1.592907]\'','\'(1.810777-2.64913]\'','\'(-1.164792--0.280981]\'',0.077255
'\'(-1.411047--0.604347]\'','\'(0.831092-1.680443]\'','\'(-1.446672--0.503978]\'','\'(-1.706343--1.063459]\'','\'(0.127283-0.607406]\'','\'(1.179217-1.886127]\'','\'(-0.359315-0.623463]\'','\'(0.708893-1.524288]\'','\'(-2.090085--1.212672]\'','\'(1.835879-2.472591]\'','\'(0.197651-1.051029]\'','\'(1.181131-2.085919]\'','\'(-0.881169-0.098638]\'','\'(1.225959-1.777101]\'','\'(0.163204-0.971903]\'','\'(-1.962164--1.36518]\'','\'(0.101706-0.879076]\'','\'(0.020548-0.889098]\'','\'(-2.136009--1.561024]\'','\'(-3.855584--2.846907]\'','\'(1.826402-2.801625]\'','\'(-0.806035--0.001848]\'','\'(0.367859-1.45513]\'','\'(-1.040832-0.039502]\'','\'(-0.361062-0.795365]\'','\'(-3.950054--3.354586]\'','\'(-1.583595--0.697776]\'','\'(-1.349305--0.724653]\'','\'(-4.583538--3.855544]\'','\'(1.573005-2.193247]\'','\'(1.376039-2.135191]\'','\'(-1.760575--0.986455]\'','\'(-1.423223--0.707564]\'','\'(-1.577713--1.02784]\'','\'(3.752508-4.92782]\'','\'(0.649071-1.345436]\'','\'(-0.549442-0.458292]\'','\'(1.432578-2.047919]\'','\'(-2.465874--1.938145]\'','\'(0.936604-1.557924]\'','\'(-4.028094--3.083308]\'','\'(0.821012-1.652197]\'','\'(-0.597726-0.49759]\'','\'(0.972425-1.810777]\'','\'(-1.164792--0.280981]\'',0.625001
'\'(-0.604347-0.202352]\'','\'(0.831092-1.680443]\'','\'(-2.389366--1.446672]\'','\'(-1.063459--0.420576]\'','\'(1.56765-2.047773]\'','\'(0.472306-1.179217]\'','\'(1.606241-2.58902]\'','\'(2.339683-3.155078]\'','\'(-2.967499--2.090085]\'','\'(1.199167-1.835879]\'','\'(0.197651-1.051029]\'','\'(1.181131-2.085919]\'','\'(0.098638-1.078446]\'','\'(1.225959-1.777101]\'','\'(1.780603-2.589302]\'','\'(-2.559148--1.962164]\'','\'(0.879076-1.656446]\'','\'(0.889098-1.757648]\'','\'(-2.710995--2.136009]\'','\'(-3.855584--2.846907]\'','\'(0.85118-1.826402]\'','\'(-0.806035--0.001848]\'','\'(1.45513-2.542402]\'','\'(1.119835-2.200169]\'','\'(0.795365-1.951793]\'','\'(-1.56818--0.972712]\'','\'(0.188043-1.073863]\'','\'(-0.724653--0.100001]\'','\'(-0.943569--0.215575]\'','\'(0.332523-0.952764]\'','\'(0.616887-1.376039]\'','\'(-1.760575--0.986455]\'','\'(-2.138881--1.423223]\'','\'(-2.127586--1.577713]\'','\'(1.401883-2.577195]\'','\'(0.649071-1.345436]\'','\'(0.458292-1.466026]\'','\'(2.66326-3.278601]\'','\'(-1.410416--0.882688]\'','\'(1.557924-2.179244]\'','\'(-3.083308--2.138521]\'','\'(3.314566-4.145751]\'','\'(1.592907-2.688223]\'','\'(1.810777-2.64913]\'','\'(0.602831-1.486643]\'',2.878725
'\'(-0.604347-0.202352]\'','\'(-0.018259-0.831092]\'','\'(-1.446672--0.503978]\'','\'(-2.349227--1.706343]\'','\'(0.607406-1.087528]\'','\'(1.179217-1.886127]\'','\'(0.623463-1.606241]\'','\'(2.339683-3.155078]\'','\'(-1.212672--0.335259]\'','\'(0.562455-1.199167]\'','\'(0.197651-1.051029]\'','\'(1.181131-2.085919]\'','\'(-0.881169-0.098638]\'','\'(1.225959-1.777101]\'','\'(0.163204-0.971903]\'','\'(-0.171212-0.425772]\'','\'(0.101706-0.879076]\'','\'(-0.848001-0.020548]\'','\'(-2.710995--2.136009]\'','\'(-1.838229--0.829552]\'','\'(2.801625-3.776847]\'','\'(-0.806035--0.001848]\'','\'(0.367859-1.45513]\'','\'(0.039502-1.119835]\'','\'(-0.361062-0.795365]\'','\'(-0.972712--0.377243]\'','\'(-1.583595--0.697776]\'','\'(-0.724653--0.100001]\'','\'(-0.215575-0.512419]\'','\'(0.332523-0.952764]\'','\'(-0.142266-0.616887]\'','\'(-0.986455--0.212334]\'','\'(-0.707564-0.008095]\'','\'(-1.577713--1.02784]\'','\'(1.401883-2.577195]\'','\'(2.0418-2.738165]\'','\'(-0.549442-0.458292]\'','\'(0.201896-0.817237]\'','\'(-0.882688--0.354959]\'','\'(0.936604-1.557924]\'','\'(-1.193735--0.248948]\'','\'(0.821012-1.652197]\'','\'(0.49759-1.592907]\'','\'(-0.70428-0.134073]\'','\'(-0.280981-0.602831]\'',-1.233927
'\'(-1.411047--0.604347]\'','\'(1.680443-2.529795]\'','\'(-3.332061--2.389366]\'','\'(-2.349227--1.706343]\'','\'(1.087528-1.56765]\'','\'(1.179217-1.886127]\'','\'(2.58902-3.571798]\'','\'(-0.106502-0.708893]\'','\'(0.542154-1.419568]\'','\'(4.382726-inf)\'','\'(1.051029-1.904406]\'','\'(-0.628445-0.276343]\'','\'(1.078446-2.058253]\'','\'(0.674818-1.225959]\'','\'(-0.645495-0.163204]\'','\'(-0.768196--0.171212]\'','\'(1.656446-2.433817]\'','\'(1.757648-2.626198]\'','\'(-0.986039--0.411053]\'','\'(-1.838229--0.829552]\'','\'(-0.124042-0.85118]\'','\'(-1.610222--0.806035]\'','\'(1.45513-2.542402]\'','\'(0.039502-1.119835]\'','\'(3.108221-4.264648]\'','\'(-3.354586--2.759117]\'','\'(1.073863-1.959682]\'','\'(-1.349305--0.724653]\'','\'(-2.399557--1.671563]\'','\'(2.813488-3.43373]\'','\'(3.653495-4.412647]\'','\'(-0.986455--0.212334]\'','\'(-2.85454--2.138881]\'','\'(-1.02784--0.477967]\'','\'(8.453758-inf)\'','\'(0.649071-1.345436]\'','\'(1.466026-2.473761]\'','\'(4.509283-inf)\'','\'(-2.993603--2.465874]\'','\'(0.315283-0.936604]\'','\'(-0.248948-0.695839]\'','\'(-0.841357--0.010172]\'','\'(1.592907-2.688223]\'','\'(-0.70428-0.134073]\'','\'(1.486643-2.370454]\'',1.861238
